Date,Time,ns1:sex,ns1:lat,lat,Latitudes,ns1:lon,lon,Longitudes
02-02-1923,23:30:00,M,324400N,324400,32.44,0971900W,971900,-9.719
02-02-1923,18:00:00,M,383300N,383300,38.33,0893200W,893200,-8.932
03-02-1923,21:30:00,M,485100N,485100,48.51,0021900E,21900,0.219
04-02-1923,06:20:00,M,494200N,494200,49.42,1125000W,1125000,-1.25
04-02-1923,06:20:00,F,494200N,494200,49.42,1125000W,1125000,-1.25
07-02-1923,23:00:00,M,412800N,412800,41.28,0821100W,821100,-8.211
07-02-1923,23:15:00,M,513000N,513000,51.3,0001000W,1000,-0.01
07-02-1923,23:00:00,F,412800N,412800,41.28,0821100W,821100,-8.211
09-02-1923,10:00:00,M,532000N,532000,53.2,0061500W,61500,-0.615
09-02-1923,06:00:00,M,485200N,485200,48.52,0022000E,22000,0.22
09-02-1923,06:00:00,F,485200N,485200,48.52,0022000E,22000,0.22
09-02-1923,16:00:00,M,421700N,421700,42.17,0853500W,853500,-8.535
10-02-1923,03:46:00,M,492700N,492700,49.27,0110359E,110359,1.103
10-02-1923,06:00:00,M,644000N,644000,64.4,0283200E,283200,2.832
10-02-1923,03:46:00,M,492700N,492700,49.27,0110400E,110400,1.104
10-02-1923,12:00:00,M,452800N,452800,45.28,0091200E,91200,0.912
11-02-1923,20:55:00,M,404100N,404100,40.41,0751100W,751100,-7.511
12-02-1923,12:00:00,M,434600N,434600,43.46,0111500E,111500,1.115
13-02-1923,16:20:00,F,415100N,415100,41.51,0873900W,873900,-8.739
13-02-1923,12:00:00,M,381300N,381300,38.13,0820700W,820700,-8.207
13-02-1923,16:20:00,M,415200N,415200,41.52,0873900W,873900,-8.739
14-02-1923,12:00:00,M,592706N,592706,59.27,0300107E,300107,3.001
15-02-1923,18:34:00,M,404600N,404600,40.46,1115300W,1115300,-1.153
17-02-1923,02:00:00,M,402400N,402400,40.24,0912000W,912000,-9.12
22-02-1923,12:15:00,M,390600N,390600,39.06,0943500W,943500,-9.435
23-02-1923,08:05:00,F,411400N,411400,41.14,0812600W,812600,-8.126
25-02-1923,18:52:00,M,414300N,414300,41.43,0444859E,444859,4.448
27-02-1923,18:00:00,F,351000N,351000,35.1,1330600E,1330600,13.306
03-03-1923,02:30:00,M,375000N,375000,37.5,0873500W,873500,-8.735
04-03-1923,10:00:00,M,513600N,513600,51.36,0002300W,2300,-0.023
05-03-1923,22:50:00,M,473500N,473500,47.35,0012000E,12000,0.12
06-03-1923,14:23:00,M,422000N,422000,42.2,0830300W,830300,-8.303
06-03-1923,14:23:00,F,422000N,422000,42.2,0830300W,830300,-8.303
08-03-1923,11:45:00,M,472300N,472300,47.23,0004100E,4100,0.041
08-03-1923,12:30:00,M,424700N,424700,42.47,0101000E,101000,1.01
09-03-1923,12:00:00,M,481300N,481300,48.13,0162000E,162000,1.62
10-03-1923,12:00:00,M,404628N,404628,40.46,0970300E,970300,9.703
12-03-1923,02:00:00,M,420600N,420600,42.06,1025200W,1025200,-0.252
12-03-1923,16:55:00,M,405300N,405300,40.53,0740300W,740300,-7.403
12-03-1923,23:50:00,F,481300N,481300,48.13,0162000E,162000,1.62
14-03-1923,19:10:00,M,415400N,415400,41.54,0122900E,122900,1.229
14-03-1923,01:30:00,F,404200N,404200,40.42,0740000W,740000,-7.4
15-03-1923,12:00:00,M,404200N,404200,40.42,0740000W,740000,-7.4
15-03-1923,12:00:00,F,404200N,404200,40.42,0740000W,740000,-7.4
16-03-1923,01:00:00,M,342100N,342100,34.21,0825600W,825600,-8.256
17-03-1923,04:30:00,M,462900N,462900,46.29,0874000W,874000,-8.74
17-03-1923,04:30:00,F,462900N,462900,46.29,0874000W,874000,-8.74
19-03-1923,12:00:00,M,592706N,592706,59.27,0300107E,300107,3.001
20-03-1923,12:00:00,M,592706N,592706,59.27,0300107E,300107,3.001
22-03-1923,08:00:00,M,483500N,483500,48.35,0074500E,74500,0.745
22-03-1923,08:00:00,F,483500N,483500,48.35,0074500E,74500,0.745
23-03-1923,08:55:00,M,510800N,510800,51.08,0011900E,11900,0.119
25-03-1923,19:30:00,M,374500N,374500,37.45,1221400W,1221400,-2.214
26-03-1923,00:15:00,F,474100N,474100,47.41,0130600E,130600,1.306
04-04-1923,04:30:00,F,413000N,413000,41.3,0814200W,814200,-8.142
04-04-1923,04:30:00,M,413000N,413000,41.3,0814200W,814200,-8.142
05-04-1923,20:08:00,F,485300N,485300,48.53,0123400E,123400,1.234
05-04-1923,20:08:00,M,485300N,485300,48.53,0123400E,123400,1.234
06-04-1923,04:32:00,F,403500N,403500,40.35,0981300W,981300,-9.813
10-04-1923,12:00:00,M,390500N,390500,39.05,0943400W,943400,-9.434
12-04-1923,07:00:00,F,294600N,294600,29.46,0952200W,952200,-9.522
17-04-1923,21:45:00,M,340400N,340400,34.04,1181500W,1181500,-1.815
17-04-1923,00:10:00,M,424300N,424300,42.43,0941200W,941200,-9.412
22-04-1923,12:30:00,M,324700N,324700,32.47,0964800W,964800,-9.648
22-04-1923,15:28:00,M,475059N,475059,47.5,0120359E,120359,1.203
22-04-1923,15:28:00,M,475100N,475100,47.51,0120400E,120400,1.204
22-04-1923,03:00:00,M,361000N,361000,36.1,0864700W,864700,-8.647
22-04-1923,12:30:00,F,324700N,324700,32.47,0964800W,964800,-9.648
23-04-1923,05:45:00,M,394000N,394000,39.4,0914100W,914100,-9.141
23-04-1923,12:00:00,M,592706N,592706,59.27,0300107E,300107,3.001
24-04-1923,18:00:00,M,405500N,405500,40.55,0810600W,810600,-8.106
30-04-1923,19:45:00,M,505900N,505900,50.59,0122600E,122600,1.226
01-05-1923,09:30:00,F,445000N,445000,44.5,0003400W,3400,-0.034
02-05-1923,12:17:00,M,561200N,561200,56.12,0035900W,35900,-0.359
04-05-1923,04:01:00,M,340400N,340400,34.04,1181500W,1181500,-1.815
05-05-1923,12:00:00,F,592706N,592706,59.27,0300107E,300107,3.001
05-05-1923,00:40:00,M,403200N,403200,40.32,0742100W,742100,-7.421
07-05-1923,18:00:00,F,414200N,414200,41.42,0865300W,865300,-8.653
07-05-1923,18:00:00,M,414200N,414200,41.42,0865300W,865300,-8.653
10-05-1923,16:45:00,M,491500N,491500,49.15,0040200E,40200,0.402
12-05-1923,17:05:00,M,555700N,555700,55.57,0031300W,31300,-0.313
12-05-1923,17:05:00,F,555700N,555700,55.57,0031300W,31300,-0.313
15-05-1923,12:00:00,M,404300N,404300,40.43,0740000W,740000,-7.4
15-05-1923,12:00:00,M,592706N,592706,59.27,0300107E,300107,3.001
25-05-1923,16:19:00,M,420059N,420059,42,0435400E,435400,4.354
26-05-1923,01:26:00,M,445900N,445900,44.59,0931600W,931600,-9.316
26-05-1923,09:20:00,M,420300N,420300,42.03,0874100W,874100,-8.741
26-05-1923,01:26:00,F,445900N,445900,44.59,0931600W,931600,-9.316
26-05-1923,12:00:00,M,592706N,592706,59.27,0300107E,300107,3.001
27-05-1923,05:30:00,M,493900N,493900,49.39,0084700E,84700,0.847
27-05-1923,05:30:00,F,493900N,493900,49.39,0084700E,84700,0.847
27-05-1923,12:00:00,M,493900N,493900,49.39,0084700E,84700,0.847
31-05-1923,06:00:00,M,434500N,434500,43.45,0072500E,72500,0.725
05-06-1923,20:00:00,M,422200N,422200,42.22,0710400W,710400,-7.104
08-06-1923,05:30:00,M,555700N,555700,55.57,0031300W,31300,-0.313
10-06-1923,18:00:00,M,445900N,445900,44.59,0090100E,90100,0.901
22-06-1923,04:30:00,M,394400N,394400,39.44,0901300W,901300,-9.013
25-06-1923,06:30:00,M,373400N,373400,37.34,1221900W,1221900,-2.219
25-06-1923,04:30:00,M,143700N,143700,14.37,0610100W,610100,-6.101
25-06-1923,06:30:00,F,373400N,373400,37.34,1221900W,1221900,-2.219
01-07-1923,12:57:00,F,402300N,402300,40.23,0495059E,495059,4.95
02-07-1923,12:00:00,M,521659N,521659,52.16,0170400E,170400,1.704
05-07-1923,08:57:00,F,365400N,365400,36.54,1042400W,1042400,-0.424
06-07-1923,21:00:00,M,512400N,512400,51.24,0221100E,221100,2.211
07-07-1923,06:00:00,M,421900N,421900,42.19,0830200W,830200,-8.302
07-07-1923,11:03:00,M,311800N,311800,31.18,0965400W,965400,-9.654
10-07-1923,11:00:00,F,452500N,452500,45.25,0754200W,754200,-7.542
10-07-1923,11:00:00,M,452500N,452500,45.25,0754159E,754159,7.541
11-07-1923,11:00:00,F,352800N,352800,35.28,0863400W,863400,-8.634
11-07-1923,11:00:00,M,352800N,352800,35.28,0863400W,863400,-8.634
13-07-1923,01:00:00,M,485200N,485200,48.52,0022000E,22000,0.22
14-07-1923,02:30:00,M,450300N,450300,45.03,0074000E,74000,0.74
14-07-1923,12:00:00,M,410400N,410400,41.04,0813100W,813100,-8.131
14-07-1923,12:00:00,M,592706N,592706,59.27,0300107E,300107,3.001
21-07-1923,12:00:00,M,453059N,453059,45.3,0733359E,733359,7.333
22-07-1923,00:10:00,M,385400N,385400,38.54,0985200W,985200,-9.852
26-07-1923,09:30:00,M,411500N,411500,41.15,0955600E,955600,9.556
26-07-1923,09:30:00,M,411500N,411500,41.15,0955600W,955600,-9.556
27-07-1923,12:00:00,M,422000N,422000,42.2,0723500W,723500,-7.235
27-07-1923,16:30:00,M,383800N,383800,38.38,0901200W,901200,-9.012
30-07-1923,17:15:00,M,400000N,400000,40,0962100W,962100,-9.621
01-08-1923,09:00:00,F,430100N,430100,43.01,0000600E,600,0.006
01-08-1923,10:55:00,M,374700N,374700,37.47,1222500W,1222500,-2.225
02-08-1923,12:00:00,F,433600N,433600,43.36,0012600E,12600,0.126
03-08-1923,18:52:00,F,415100N,415100,41.51,0873900W,873900,-8.739
03-08-1923,18:52:00,M,415100N,415100,41.51,0873900W,873900,-8.739
10-08-1923,14:13:00,F,340400N,340400,34.04,1181500W,1181500,-1.815
10-08-1923,07:30:00,M,324300N,324300,32.43,1171000W,1171000,-1.71
10-08-1923,14:13:00,M,340400N,340400,34.04,1181500W,1181500,-1.815
14-08-1923,20:00:00,M,324500N,324500,32.45,0971700W,971700,-9.717
15-08-1923,05:00:00,F,404200N,404200,40.42,0740000W,740000,-7.4
15-08-1923,05:00:00,M,404200N,404200,40.42,0740000W,740000,-7.4
16-08-1923,04:00:00,M,350700N,350700,35.07,1012200W,1012200,-0.122
16-08-1923,12:00:00,M,505600N,505600,50.56,0204059E,204059,2.04
20-08-1923,12:15:00,M,434800N,434800,43.48,0111700E,111700,1.117
20-08-1923,22:00:00,M,320800N,320800,32.08,0940900W,940900,-9.409
20-08-1923,22:00:00,F,320800N,320800,32.08,0940900W,940900,-9.409
23-08-1923,11:00:00,F,365400N,365400,36.54,0983500W,983500,-9.835
23-08-1923,11:00:00,M,365400N,365400,36.54,0983500W,983500,-9.835
28-08-1923,00:40:00,M,324600N,324600,32.46,0964800W,964800,-9.648
29-08-1923,12:00:00,M,521300N,521300,52.13,0000800E,800,0.008
03-09-1923,10:43:00,F,383800N,383800,38.38,0901200W,901200,-9.012
06-09-1923,02:30:00,M,445000N,445000,44.5,0203000E,203000,2.03
07-09-1923,08:00:00,M,513000N,513000,51.3,0001000W,1000,-0.01
09-09-1923,09:38:00,M,340300N,340300,34.03,1181500W,1181500,-1.815
09-09-1923,09:38:00,F,340300N,340300,34.03,1181500W,1181500,-1.815
09-09-1923,12:00:00,M,405551N,405551,40.55,0735357E,735357,7.353
10-09-1923,03:00:00,M,514500N,514500,51.45,0080200E,80200,0.802
13-09-1923,19:30:00,M,374400N,374400,37.44,0254000W,254000,-2.54
14-09-1923,06:30:00,M,380900N,380900,38.09,0130600E,130600,1.306
17-09-1923,01:00:00,M,313800N,313800,31.38,0864500W,864500,-8.645
17-09-1923,01:00:00,F,313800N,313800,31.38,0864500W,864500,-8.645
20-09-1923,12:00:00,M,592706N,592706,59.27,0300107E,300107,3.001
21-09-1923,07:10:00,M,422100N,422100,42.21,0711200W,711200,-7.112
25-09-1923,12:00:00,M,592706N,592706,59.27,0300107E,300107,3.001
27-09-1923,04:00:00,M,440900N,440900,44.09,0004400W,4400,-0.044
29-09-1923,16:00:00,F,444600N,444600,44.46,0944500W,944500,-9.445
30-09-1923,23:45:00,F,395000N,395000,39.5,0995300W,995300,-9.953
04-10-1923,07:55:00,M,420200N,420200,42.02,0874100W,874100,-8.741
04-10-1923,07:55:00,F,420200N,420200,42.02,0874100W,874100,-8.741
10-10-1923,02:00:00,M,433900N,433900,43.39,0792300W,792300,-7.923
14-10-1923,11:00:00,M,373800N,373800,37.38,1210000W,1210000,-2.1
15-10-1923,08:50:00,M,225800N,225800,22.58,0825800W,825800,-8.258
16-10-1923,04:40:00,F,324700N,324700,32.47,0964900W,964900,-9.649
16-10-1923,04:40:00,M,324700N,324700,32.47,0964900W,964900,-9.649
16-10-1923,16:30:00,M,552500N,552500,55.25,0024700W,24700,-0.247
23-10-1923,02:55:00,M,394900N,394900,39.49,0845300W,845300,-8.453
23-10-1923,02:55:00,F,394900N,394900,39.49,0845300W,845300,-8.453
23-10-1923,12:00:00,M,592706N,592706,59.27,0300107E,300107,3.001
24-10-1923,09:00:00,F,513300N,513300,51.33,0000500E,500,0.005
24-10-1923,09:00:00,M,513300N,513300,51.33,0000500E,500,0.005
27-10-1923,07:00:00,M,474000N,474000,47.4,1172400W,1172400,-1.724
28-10-1923,12:00:00,M,412800N,412800,41.28,0814700W,814700,-8.147
29-10-1923,22:30:00,F,390600N,390600,39.06,0943600W,943600,-9.436
29-10-1923,22:30:00,M,390600N,390600,39.06,0943600W,943600,-9.436
29-10-1923,12:00:00,M,481300N,481300,48.13,0162000E,162000,1.62
02-11-1923,02:30:00,M,391300N,391300,39.13,0920800W,920800,-9.208
02-11-1923,09:00:00,M,430300N,430300,43.03,0742000W,742000,-7.42
04-11-1923,12:00:00,M,592706N,592706,59.27,0300107E,300107,3.001
05-11-1923,02:50:00,M,522400N,522400,52.24,0094400E,94400,0.944
08-11-1923,12:00:00,M,383436N,383436,38.34,0921023E,921023,9.21
08-11-1923,12:00:00,M,592706N,592706,59.27,0300107E,300107,3.001
12-11-1923,05:20:00,M,391900N,391900,39.19,0945500W,945500,-9.455
13-11-1923,21:17:00,M,433700N,433700,43.37,1161300W,1161300,-1.613
18-11-1923,12:00:00,M,425400N,425400,42.54,0711800W,711800,-7.118
20-11-1923,12:00:00,M,261500N,261500,26.15,0280000E,280000,2.8
21-11-1923,17:01:00,F,403800N,403800,40.38,0735600W,735600,-7.356
22-11-1923,12:00:00,F,522900N,522900,52.29,0132100E,132100,1.321
28-11-1923,03:47:00,F,340300N,340300,34.03,1181500W,1181500,-1.815
28-11-1923,03:47:00,M,340300N,340300,34.03,1181500W,1181500,-1.815
29-11-1923,19:45:00,F,413800N,413800,41.38,0872900W,872900,-8.729
01-12-1923,19:18:00,M,415100N,415100,41.51,0873900W,873900,-8.739
02-12-1923,15:18:00,F,332400N,332400,33.24,1105200W,1105200,-1.052
02-12-1923,15:18:00,M,332400N,332400,33.24,1105200W,1105200,-1.052
02-12-1923,07:07:00,M,404251N,404251,40.42,0740022E,740022,7.4
06-12-1923,09:50:00,M,235900S,235900,-23.59,0485300W,485300,-4.853
07-12-1923,00:30:00,M,414100N,414100,41.41,0730100W,730100,-7.301
07-12-1923,00:30:00,F,414100N,414100,41.41,0730100W,730100,-7.301
09-12-1923,12:00:00,M,592706N,592706,59.27,0300107E,300107,3.001
12-12-1923,04:00:00,M,481500N,481500,48.15,1213600W,1213600,-2.136
12-12-1923,04:00:00,F,481500N,481500,48.15,1213600W,1213600,-2.136
13-12-1923,12:00:00,M,394606N,394606,39.46,0860929E,860929,8.609
14-12-1923,07:45:00,F,555000N,555000,55.5,0041200W,41200,-0.412
14-12-1923,07:45:00,M,555000N,555000,55.5,0041200W,41200,-0.412
14-12-1923,17:30:00,M,522200N,522200,52.22,0045400E,45400,0.454
18-12-1923,01:10:00,M,403800N,403800,40.38,0735600W,735600,-7.356
18-12-1923,01:10:00,F,403800N,403800,40.38,0735600W,735600,-7.356
19-12-1923,03:15:00,M,555300N,555300,55.53,0041500W,41500,-0.415
19-12-1923,03:15:00,F,555300N,555300,55.53,0041500W,41500,-0.415
21-12-1923,20:00:00,M,473600N,473600,47.36,1222000W,1222000,-2.22
22-12-1923,17:00:00,M,490800N,490800,49.08,0061000E,61000,0.61
24-12-1923,08:20:00,F,553600N,553600,55.36,0043000W,43000,-0.43
24-12-1923,12:00:00,M,592706N,592706,59.27,0300107E,300107,3.001
26-12-1923,04:00:00,M,404200N,404200,40.42,0893600W,893600,-8.936
28-12-1923,12:00:00,M,592706N,592706,59.27,0300107E,300107,3.001
29-12-1923,06:30:00,M,492800N,492800,49.28,1043600W,1043600,-0.436
03-01-1924,10:45:00,M,430200N,430200,43.02,0875400W,875400,-8.754
03-01-1924,12:00:00,M,592706N,592706,59.27,0300107E,300107,3.001
06-01-1924,03:00:00,M,445000N,445000,44.5,0003400W,3400,-0.034
10-01-1924,16:00:00,M,361800N,361800,36.18,0761300W,761300,-7.613
10-01-1924,16:00:00,F,361800N,361800,36.18,0761300W,761300,-7.613
11-01-1924,22:45:00,M,471900N,471900,47.19,0050100E,50100,0.501
11-01-1924,22:20:00,M,335500N,335500,33.55,0983000W,983000,-9.83
11-01-1924,12:00:00,M,471859N,471859,47.18,0050100E,50100,0.501
19-01-1924,07:00:00,M,431800N,431800,43.18,0052400E,52400,0.524
19-01-1924,07:00:00,F,431800N,431800,43.18,0052400E,52400,0.524
20-01-1924,05:00:00,M,404400N,404400,40.44,0733800W,733800,-7.338
20-01-1924,05:00:00,F,404400N,404400,40.44,0733800W,733800,-7.338
21-01-1924,08:15:00,M,505500N,505500,50.55,0012500W,12500,-0.125
24-01-1924,04:00:00,M,432700N,432700,43.27,0885000W,885000,-8.85
27-01-1924,09:51:00,F,421000N,421000,42.1,0421959E,421959,4.219
29-01-1924,08:00:00,F,415100N,415100,41.51,0873900W,873900,-8.739
29-01-1924,08:00:00,M,415100N,415100,41.51,0873900W,873900,-8.739
05-02-1924,20:00:00,M,513000N,513000,51.3,0001000W,1000,-0.01
10-02-1924,11:45:00,M,412600N,412600,41.26,0824200W,824200,-8.242
13-02-1924,23:55:00,M,390700N,390700,39.07,0943800W,943800,-9.438
14-02-1924,03:17:00,M,181600N,181600,18.16,1220000E,1220000,12.2
15-02-1924,03:40:00,F,393400N,393400,39.34,0973300W,973300,-9.733
15-02-1924,03:40:00,M,393400N,393400,39.34,0973300W,973300,-9.733
17-02-1924,14:35:00,F,390500N,390500,39.05,0942500W,942500,-9.425
18-02-1924,05:15:00,M,374800N,374800,37.48,1221600W,1221600,-2.216
18-02-1924,11:35:00,F,570900N,570900,57.09,0245100E,245100,2.451
20-02-1924,09:55:00,M,404300N,404300,40.43,0740000W,740000,-7.4
22-02-1924,12:00:00,M,592706N,592706,59.27,0300107E,300107,3.001
23-02-1924,17:00:00,M,353000N,353000,35.3,1191600W,1191600,-1.916
23-02-1924,12:00:00,M,261500N,261500,26.15,0280000E,280000,2.8
23-02-1924,12:00:00,F,592706N,592706,59.27,0300107E,300107,3.001
23-02-1924,10:39:00,M,425800N,425800,42.58,0473000E,473000,4.73
26-02-1924,19:30:00,M,401700N,401700,40.17,1095900W,1095900,-0.959
28-02-1924,12:00:00,F,592706N,592706,59.27,0300107E,300107,3.001
29-02-1924,23:30:00,F,452100N,452100,45.21,1225000W,1225000,-2.25
29-02-1924,05:00:00,M,452800N,452800,45.28,0091200E,91200,0.912
01-03-1924,05:40:00,M,435700N,435700,43.57,0904900W,904900,-9.049
07-03-1924,12:00:00,M,592706N,592706,59.27,0300107E,300107,3.001
08-03-1924,17:25:00,M,413000N,413000,41.3,0054500E,54500,0.545
08-03-1924,10:00:00,M,431800N,431800,43.18,0052400E,52400,0.524
09-03-1924,09:45:00,M,412900N,412900,41.29,0814100W,814100,-8.141
14-03-1924,21:00:00,F,413000N,413000,41.3,0814200W,814200,-8.142
19-03-1924,22:38:00,M,445900N,445900,44.59,0931600W,931600,-9.316
21-03-1924,05:00:00,M,395000N,395000,39.5,0963900W,963900,-9.639
22-03-1924,12:00:00,M,592706N,592706,59.27,0300107E,300107,3.001
25-03-1924,00:10:00,F,374700N,374700,37.47,1222500W,1222500,-2.225
27-03-1924,21:45:00,F,404400N,404400,40.44,0741000W,741000,-7.41
27-03-1924,21:45:00,M,404400N,404400,40.44,0741000W,741000,-7.41
31-03-1924,23:00:00,M,340300N,340300,34.03,1181500W,1181500,-1.815
01-04-1924,06:58:00,M,404600N,404600,40.46,0741400W,741400,-7.414
03-04-1924,23:00:00,M,411600N,411600,41.16,0955600W,955600,-9.556
03-04-1924,23:00:00,M,411530N,411530,41.15,0955615E,955615,9.556
04-04-1924,04:05:00,M,382100N,382100,38.21,0873400W,873400,-8.734
07-04-1924,00:45:00,M,395700N,395700,39.57,0750900W,750900,-7.509
07-04-1924,23:50:00,F,465800N,465800,46.58,1231800W,1231800,-2.318
10-04-1924,17:00:00,M,353600N,353600,35.36,0823300W,823300,-8.233
12-04-1924,04:25:00,M,404700N,404700,40.47,0812200W,812200,-8.122
15-04-1924,12:30:00,M,555300N,555300,55.53,0041500W,41500,-0.415
16-04-1924,11:10:00,M,413000N,413000,41.3,0814200W,814200,-8.142
16-04-1924,11:10:00,F,413000N,413000,41.3,0814200W,814200,-8.142
20-04-1924,10:25:00,F,521000N,521000,52.1,0043000E,43000,0.43
20-04-1924,10:25:00,M,521000N,521000,52.1,0043000E,43000,0.43
25-04-1924,02:00:00,F,505000N,505000,50.5,0042000E,42000,0.42
26-04-1924,11:10:00,M,514900N,514900,51.49,0044000E,44000,0.44
28-04-1924,12:00:00,M,592706N,592706,59.27,0300107E,300107,3.001
01-05-1924,12:00:00,M,592706N,592706,59.27,0300107E,300107,3.001
02-05-1924,03:45:00,M,481300N,481300,48.13,0162000E,162000,1.62
02-05-1924,03:45:00,F,481300N,481300,48.13,0162000E,162000,1.62
03-05-1924,14:20:00,M,340800N,340800,34.08,1181500W,1181500,-1.815
05-05-1924,05:30:00,F,504400N,504400,50.44,0070500E,70500,0.705
07-05-1924,00:15:00,F,391100N,391100,39.11,0781000W,781000,-7.81
07-05-1924,12:00:00,M,592706N,592706,59.27,0300107E,300107,3.001
10-05-1924,03:15:00,M,495300N,495300,49.53,0105259E,105259,1.052
10-05-1924,03:15:00,F,495300N,495300,49.53,0105300E,105300,1.053
10-05-1924,03:15:00,M,495300N,495300,49.53,0105300E,105300,1.053
11-05-1924,12:00:00,M,503000N,503000,50.3,0043959E,43959,0.439
22-05-1924,00:15:00,M,485200N,485200,48.52,0022000E,22000,0.22
22-05-1924,12:35:00,F,340300N,340300,34.03,1181500W,1181500,-1.815
22-05-1924,00:15:00,M,485159N,485159,48.51,0021959E,21959,0.219
31-05-1924,03:40:00,M,392900N,392900,39.29,0882200W,882200,-8.822
03-06-1924,12:00:00,M,595159N,595159,59.51,0173759E,173759,1.737
04-06-1924,08:00:00,M,370600N,370600,37.06,0943100W,943100,-9.431
04-06-1924,08:00:00,F,370600N,370600,37.06,0943100W,943100,-9.431
04-06-1924,06:37:00,M,364400N,364400,36.44,1194700W,1194700,-1.947
08-06-1924,12:00:00,M,404200N,404200,40.42,0740000W,740000,-7.4
08-06-1924,10:30:00,F,364700N,364700,36.47,0030300E,30300,0.303
10-06-1924,22:00:00,M,394500N,394500,39.45,1045900W,1045900,-0.459
10-06-1924,18:45:00,F,475500N,475500,47.55,0015400E,15400,0.154
10-06-1924,18:45:00,M,475500N,475500,47.55,0015400E,15400,0.154
12-06-1924,10:30:00,M,421500N,421500,42.15,0710400W,710400,-7.104
12-06-1924,10:30:00,F,421500N,421500,42.15,0710400W,710400,-7.104
14-06-1924,12:00:00,M,555300N,555300,55.53,0041500E,41500,0.415
15-06-1924,10:08:00,M,404200N,404200,40.42,0740000W,740000,-7.4
18-06-1924,13:00:00,F,413200N,413200,41.32,0880500W,880500,-8.805
18-06-1924,13:00:00,M,413200N,413200,41.32,0880500W,880500,-8.805
19-06-1924,10:00:00,F,435000N,435000,43.5,0714000W,714000,-7.14
19-06-1924,10:00:00,M,435000N,435000,43.5,0714000W,714000,-7.14
20-06-1924,19:00:00,M,331500N,331500,33.15,0961100W,961100,-9.611
20-06-1924,02:00:00,F,361100N,361100,36.11,0834600W,834600,-8.346
20-06-1924,02:00:00,M,361100N,361100,36.11,0834600W,834600,-8.346
20-06-1924,19:00:00,F,331500N,331500,33.15,0961100W,961100,-9.611
24-06-1924,08:00:00,M,431800N,431800,43.18,0052400E,52400,0.524
05-07-1924,12:20:00,M,382400N,382400,38.24,1130100W,1130100,-1.301
06-07-1924,12:00:00,M,483500N,483500,48.35,0074500E,74500,0.745
07-07-1924,12:00:00,M,592706N,592706,59.27,0300107E,300107,3.001
